row_id,paper_id,title,year,outcome,outcome_unit,treatment_mean,control_mean,effect_pct,treatment_n,control_n,variance_type,variance_value,sd_treatment,sd_control,se_treatment,se_control,treatment_description,control_description,confidence,source_type,notes,moderators
organic_yield_gap::DapengWang_2018_Soil_nitrate_accumulation_and_leaching::30,DapengWang_2018_Soil_nitrate_accumulation_and_leaching,"Soil nitrate accumulation and leaching in conventional, optimized and organic cropping systems",2018,Equivalent grain yield (winter wheat season 2008/10-2009/06),kg/ha,5458.0,7180.0,-23.983286908077996,4.0,4.0,SE,,,,760.0,701.0,Organic alfalfa-winter wheat system (ORG); alfalfa grown this season; 74 kg N/ha from cattle manure; optimized irrigation 250 mm,Conventional winter wheat-summer maize system (CON); wheat grown this season; 300 kg N/ha urea; 325 mm irrigation,medium,table,"ORG grew alfalfa this season while CON grew wheat. Yields converted to food equivalent units (FEU: wheat=0.991, alfalfa=0.7). Not a like-for-like crop comparison. Significance letters: CON/OMW/OFW=a, ORG=b.","{'mod_crop_type': 'legume', 'mod_crop_species': 'alfalfa (FEU-converted to grain equivalent)', 'mod_region': 'Huantai County, Shandong Province, China', 'mod_climate_zone': 'temperate monsoon', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'irrigated', 'mod_soil_type': 'Aquic Inceptisol (Yellow River alluvial)', 'mod_study_duration_years': 2.0, 'mod_control_crop_species': 'wheat', 'mod_N_input_treatment_kg_ha': 74.0, 'mod_N_input_control_kg_ha': 300.0, 'mod_same_crop': False}"
organic_yield_gap::DapengWang_2018_Soil_nitrate_accumulation_and_leaching::31,DapengWang_2018_Soil_nitrate_accumulation_and_leaching,"Soil nitrate accumulation and leaching in conventional, optimized and organic cropping systems",2018,Equivalent grain yield (summer maize season 2009/06-2009/09),kg/ha,3721.0,7250.0,-48.67586206896552,4.0,4.0,SE,,,,682.0,533.0,Organic system (ORG); alfalfa grown this season (no maize); no N input; no irrigation,Conventional system (CON); summer maize; 300 kg N/ha urea; 75 mm irrigation,medium,table,"ORG grew alfalfa while CON grew maize. Different crops compared via food equivalent units. Significance: CON/OMW/OFW=a, ORG=b.","{'mod_crop_type': 'legume', 'mod_crop_species': 'alfalfa (FEU-converted to grain equivalent)', 'mod_region': 'Huantai County, Shandong Province, China', 'mod_climate_zone': 'temperate monsoon', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'irrigated', 'mod_soil_type': 'Aquic Inceptisol (Yellow River alluvial)', 'mod_study_duration_years': 2.0, 'mod_control_crop_species': 'maize', 'mod_N_input_treatment_kg_ha': 0.0, 'mod_N_input_control_kg_ha': 300.0, 'mod_same_crop': False}"
organic_yield_gap::DapengWang_2018_Soil_nitrate_accumulation_and_leaching::32,DapengWang_2018_Soil_nitrate_accumulation_and_leaching,"Soil nitrate accumulation and leaching in conventional, optimized and organic cropping systems",2018,Grain yield (winter wheat season 2009/10-2010/06),kg/ha,4026.0,6685.0,-39.77561705310397,4.0,4.0,SE,,,,322.0,492.0,Organic system (ORG); winter wheat; 197 kg N/ha from manure; 275 mm irrigation; rotary tillage,Conventional system (CON); winter wheat; 300 kg N/ha urea; 450 mm irrigation; rotary tillage,high,table,"SAME CROP comparison (both wheat). Most reliable observation for organic yield gap. Significance letters: OMW=a, OFW=ab, CON=b, ORG=c. Note CON=b meaning ORG significantly lower than CON.","{'mod_crop_type': 'cereal', 'mod_crop_species': 'wheat', 'mod_region': 'Huantai County, Shandong Province, China', 'mod_climate_zone': 'temperate monsoon', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'irrigated', 'mod_soil_type': 'Aquic Inceptisol (Yellow River alluvial)', 'mod_study_duration_years': 2.0, 'mod_N_input_treatment_kg_ha': 197.0, 'mod_N_input_control_kg_ha': 300.0, 'mod_same_crop': True, 'mod_wheat_cultivar': 'Jimai 22'}"
organic_yield_gap::DapengWang_2018_Soil_nitrate_accumulation_and_leaching::33,DapengWang_2018_Soil_nitrate_accumulation_and_leaching,"Soil nitrate accumulation and leaching in conventional, optimized and organic cropping systems",2018,Equivalent grain yield (summer maize season 2010/06-2010/09),kg/ha,2196.0,7366.0,-70.18734727124627,4.0,4.0,SE,,,,410.0,789.0,Organic system (ORG); alfalfa grown this season; 74 kg N/ha from manure; no irrigation; rotary tillage,Conventional system (CON); summer maize; 300 kg N/ha urea; 75 mm irrigation; no-tillage,medium,table,"ORG grew alfalfa while CON grew maize. Significance: CON=a, OMW/OFW=b, ORG=c.","{'mod_crop_type': 'legume', 'mod_crop_species': 'alfalfa (FEU-converted to grain equivalent)', 'mod_region': 'Huantai County, Shandong Province, China', 'mod_climate_zone': 'temperate monsoon', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'mixed', 'mod_soil_type': 'Aquic Inceptisol (Yellow River alluvial)', 'mod_study_duration_years': 2.0, 'mod_control_crop_species': 'maize', 'mod_N_input_treatment_kg_ha': 74.0, 'mod_N_input_control_kg_ha': 300.0, 'mod_same_crop': False}"
organic_yield_gap::DapengWang_2018_Soil_nitrate_accumulation_and_leaching::34,DapengWang_2018_Soil_nitrate_accumulation_and_leaching,"Soil nitrate accumulation and leaching in conventional, optimized and organic cropping systems",2018,Total equivalent grain yield (2-year period),kg/ha,15401.0,28482.0,-45.92725229969805,4.0,4.0,SE,,,,801.0,2356.0,Organic alfalfa-winter wheat system (ORG); total 345 kg N/ha over 2 years from manure; 525 mm total irrigation; rotation: alfalfa-alfalfa-wheat-alfalfa,Conventional wheat-maize system (CON); total 1200 kg N/ha urea over 2 years; 925 mm total irrigation; rotation: wheat-maize-wheat-maize,high,table,"2-year cumulative yield. Abstract reports 46% yield decline for organic. Different crop rotations compared (alfalfa-wheat vs wheat-maize) using food equivalent units (FEU: wheat=0.991, maize=1.001, alfalfa=0.7). Significance: CON/OMW/OFW=a, ORG=b. Source of variation: treatment***, season***, treatment×season***.","{'mod_crop_type': 'mixed rotation', 'mod_crop_species': 'alfalfa-wheat rotation (organic) vs wheat-maize rotation (conventional)', 'mod_region': 'Huantai County, Shandong Province, China', 'mod_climate_zone': 'temperate monsoon', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'irrigated', 'mod_soil_type': 'Aquic Inceptisol (Yellow River alluvial)', 'mod_study_duration_years': 2.0, 'mod_N_input_treatment_kg_ha': 345.0, 'mod_N_input_control_kg_ha': 1200.0, 'mod_same_crop': False}"
organic_yield_gap::DionysForster_2013_Yield_and_Economic_Performance_of::35,DionysForster_2013_Yield_and_Economic_Performance_of,Yield and Economic Performance of Organic and Conventional Cotton-Based Farming Systems – Results from a Field Trial in India,2013,Seed cotton yield,kg/ha,2047.0,2700.0,-24.185185185185183,4.0,4.0,SE,,,,68.0,141.0,"BIODYN (biodynamic organic) farming system, non-Bt cotton","CON (conventional) farming system, non-Bt cotton",high,table,"System effect P<0.001; System×Cycle P<0.001. BIODYN labeled 'c', CON labeled 'b' (Tukey P<0.05). Cycle 1 had favorable conditions for conventional systems. SEM from linear mixed effect model with Year, Block, Pair as random factors.","{'mod_crop_type': 'fiber', 'mod_crop_species': 'cotton (Gossypium hirsutum)', 'mod_region': 'Madhya Pradesh, central India', 'mod_climate_zone': 'subtropical (semi-arid)', 'mod_experiment_type': 'long-term field trial (farming systems comparison)', 'mod_irrigation': 'irrigated (drip + flood)', 'mod_soil_type': 'Vertisol', 'mod_study_duration_years': 4.0, 'mod_cycle': 'Cycle 1 (2007-2008)', 'mod_organic_certification': 'biodynamic (Demeter principles)'}"
organic_yield_gap::DionysForster_2013_Yield_and_Economic_Performance_of::37,DionysForster_2013_Yield_and_Economic_Performance_of,Yield and Economic Performance of Organic and Conventional Cotton-Based Farming Systems – Results from a Field Trial in India,2013,Seed cotton yield,kg/ha,2047.0,3133.0,-34.66326204915416,4.0,4.0,SE,,,,68.0,176.0,"BIODYN (biodynamic organic) farming system, non-Bt cotton",CONBtC (conventional with Bt cotton) farming system,high,table,"CONBtC uses Bt cotton hybrids; confounds organic/conventional with Bt/non-Bt genetic material. BIODYN 'c', CONBtC 'a'.","{'mod_crop_type': 'fiber', 'mod_crop_species': 'cotton (Gossypium hirsutum)', 'mod_region': 'Madhya Pradesh, central India', 'mod_climate_zone': 'subtropical (semi-arid)', 'mod_experiment_type': 'long-term field trial (farming systems comparison)', 'mod_irrigation': 'irrigated (drip + flood)', 'mod_soil_type': 'Vertisol', 'mod_study_duration_years': 4.0, 'mod_cycle': 'Cycle 1 (2007-2008)', 'mod_organic_certification': 'biodynamic (Demeter principles)'}"
organic_yield_gap::DionysForster_2013_Yield_and_Economic_Performance_of::39,DionysForster_2013_Yield_and_Economic_Performance_of,Yield and Economic Performance of Organic and Conventional Cotton-Based Farming Systems – Results from a Field Trial in India,2013,Seed cotton yield,kg/ha,1894.0,1614.0,17.348203221809168,4.0,4.0,SE,,,,108.0,43.0,"BIODYN (biodynamic organic) farming system, non-Bt cotton","CON (conventional) farming system, non-Bt cotton",high,table,"System×Cycle P<0.001. In Cycle 2, conventional yields dropped due to unfavorable conditions; organic systems maintained stable yields. All systems share letter 'a' in Cycle 2.","{'mod_crop_type': 'fiber', 'mod_crop_species': 'cotton (Gossypium hirsutum)', 'mod_region': 'Madhya Pradesh, central India', 'mod_climate_zone': 'subtropical (semi-arid)', 'mod_experiment_type': 'long-term field trial (farming systems comparison)', 'mod_irrigation': 'irrigated (drip + flood)', 'mod_soil_type': 'Vertisol', 'mod_study_duration_years': 4.0, 'mod_cycle': 'Cycle 2 (2009-2010)', 'mod_organic_certification': 'biodynamic (Demeter principles)'}"
organic_yield_gap::DionysForster_2013_Yield_and_Economic_Performance_of::41,DionysForster_2013_Yield_and_Economic_Performance_of,Yield and Economic Performance of Organic and Conventional Cotton-Based Farming Systems – Results from a Field Trial in India,2013,Seed cotton yield,kg/ha,1894.0,1834.0,3.271537622682661,4.0,4.0,SE,,,,108.0,179.0,"BIODYN (biodynamic organic) farming system, non-Bt cotton",CONBtC (conventional with Bt cotton) farming system,high,table,"CONBtC Bt cotton was uprooted 2 months early in Cycle 2 for wheat 2 crop, reducing cotton yield. CONBtC labeled 'ab'.","{'mod_crop_type': 'fiber', 'mod_crop_species': 'cotton (Gossypium hirsutum)', 'mod_region': 'Madhya Pradesh, central India', 'mod_climate_zone': 'subtropical (semi-arid)', 'mod_experiment_type': 'long-term field trial (farming systems comparison)', 'mod_irrigation': 'irrigated (drip + flood)', 'mod_soil_type': 'Vertisol', 'mod_study_duration_years': 4.0, 'mod_cycle': 'Cycle 2 (2009-2010)', 'mod_organic_certification': 'biodynamic (Demeter principles)'}"
organic_yield_gap::DionysForster_2013_Yield_and_Economic_Performance_of::43,DionysForster_2013_Yield_and_Economic_Performance_of,Yield and Economic Performance of Organic and Conventional Cotton-Based Farming Systems – Results from a Field Trial in India,2013,Seed cotton yield (4-year average),kg/ha,1971.0,2157.0,-8.6230876216968,4.0,4.0,SE,,,,64.0,157.0,"BIODYN (biodynamic organic) farming system, non-Bt cotton","CON (conventional) farming system, non-Bt cotton",high,table,4-year average (2007-2010). Text states cotton yields 14% lower in organic (BIODYN+BIOORG avg) vs conventional (CON+CONBtC avg). Not independent of per-cycle data.,"{'mod_crop_type': 'fiber', 'mod_crop_species': 'cotton (Gossypium hirsutum)', 'mod_region': 'Madhya Pradesh, central India', 'mod_climate_zone': 'subtropical (semi-arid)', 'mod_experiment_type': 'long-term field trial (farming systems comparison)', 'mod_irrigation': 'irrigated (drip + flood)', 'mod_soil_type': 'Vertisol', 'mod_study_duration_years': 4.0, 'mod_cycle': 'Average (2007-2010)', 'mod_organic_certification': 'biodynamic (Demeter principles)'}"
organic_yield_gap::DionysForster_2013_Yield_and_Economic_Performance_of::45,DionysForster_2013_Yield_and_Economic_Performance_of,Yield and Economic Performance of Organic and Conventional Cotton-Based Farming Systems – Results from a Field Trial in India,2013,Seed cotton yield (4-year average),kg/ha,1971.0,2484.0,-20.65217391304348,4.0,4.0,SE,,,,64.0,207.0,"BIODYN (biodynamic organic) farming system, non-Bt cotton",CONBtC (conventional with Bt cotton) farming system,high,table,4-year average. CONBtC uses Bt cotton hybrids. Not independent of per-cycle data.,"{'mod_crop_type': 'fiber', 'mod_crop_species': 'cotton (Gossypium hirsutum)', 'mod_region': 'Madhya Pradesh, central India', 'mod_climate_zone': 'subtropical (semi-arid)', 'mod_experiment_type': 'long-term field trial (farming systems comparison)', 'mod_irrigation': 'irrigated (drip + flood)', 'mod_soil_type': 'Vertisol', 'mod_study_duration_years': 4.0, 'mod_cycle': 'Average (2007-2010)', 'mod_organic_certification': 'biodynamic (Demeter principles)'}"
organic_yield_gap::DionysForster_2013_Yield_and_Economic_Performance_of::47,DionysForster_2013_Yield_and_Economic_Performance_of,Yield and Economic Performance of Organic and Conventional Cotton-Based Farming Systems – Results from a Field Trial in India,2013,Soybean grain yield,kg/ha,1399.0,1483.0,-5.664194200944032,4.0,4.0,SE,,,,158.0,155.0,"BIODYN (biodynamic organic) farming system, soybean var. JS-335","CON (conventional) farming system, soybean var. JS-335",high,table,Soybean System effect P=0.102 (ns). Soybean grown rainfed in Kharif monsoon season. 2007 yields depressed by waterlogging in all systems.,"{'mod_crop_type': 'legume', 'mod_crop_species': 'soybean (Glycine max)', 'mod_region': 'Madhya Pradesh, central India', 'mod_climate_zone': 'subtropical (semi-arid)', 'mod_experiment_type': 'long-term field trial (farming systems comparison)', 'mod_irrigation': 'rainfed (Kharif season)', 'mod_soil_type': 'Vertisol', 'mod_study_duration_years': 4.0, 'mod_cycle': 'Cycle 1 (2007-2008)', 'mod_organic_certification': 'biodynamic (Demeter principles)'}"
organic_yield_gap::DionysForster_2013_Yield_and_Economic_Performance_of::49,DionysForster_2013_Yield_and_Economic_Performance_of,Yield and Economic Performance of Organic and Conventional Cotton-Based Farming Systems – Results from a Field Trial in India,2013,Soybean grain yield,kg/ha,1399.0,1473.0,-5.023761031907672,4.0,4.0,SE,,,,158.0,195.0,"BIODYN (biodynamic organic) farming system, soybean var. JS-335","CONBtC (conventional with Bt cotton) farming system, soybean var. JS-335",high,table,Soybean System effect P=0.102 (ns). CONBtC soybean uses same non-GM variety as other systems.,"{'mod_crop_type': 'legume', 'mod_crop_species': 'soybean (Glycine max)', 'mod_region': 'Madhya Pradesh, central India', 'mod_climate_zone': 'subtropical (semi-arid)', 'mod_experiment_type': 'long-term field trial (farming systems comparison)', 'mod_irrigation': 'rainfed (Kharif season)', 'mod_soil_type': 'Vertisol', 'mod_study_duration_years': 4.0, 'mod_cycle': 'Cycle 1 (2007-2008)', 'mod_organic_certification': 'biodynamic (Demeter principles)'}"
organic_yield_gap::DionysForster_2013_Yield_and_Economic_Performance_of::51,DionysForster_2013_Yield_and_Economic_Performance_of,Yield and Economic Performance of Organic and Conventional Cotton-Based Farming Systems – Results from a Field Trial in India,2013,Soybean grain yield,kg/ha,1807.0,1993.0,-9.332664325137983,4.0,4.0,SE,,,,87.0,108.0,"BIODYN (biodynamic organic) farming system, soybean var. JS-335","CON (conventional) farming system, soybean var. JS-335",high,table,"System×Cycle P=0.039. In Cycle 2, CON and CONBtC had significantly higher soybean yields than BIOORG. BIODYN labeled 'ab'.","{'mod_crop_type': 'legume', 'mod_crop_species': 'soybean (Glycine max)', 'mod_region': 'Madhya Pradesh, central India', 'mod_climate_zone': 'subtropical (semi-arid)', 'mod_experiment_type': 'long-term field trial (farming systems comparison)', 'mod_irrigation': 'rainfed (Kharif season)', 'mod_soil_type': 'Vertisol', 'mod_study_duration_years': 4.0, 'mod_cycle': 'Cycle 2 (2009-2010)', 'mod_organic_certification': 'biodynamic (Demeter principles)'}"
organic_yield_gap::DionysForster_2013_Yield_and_Economic_Performance_of::53,DionysForster_2013_Yield_and_Economic_Performance_of,Yield and Economic Performance of Organic and Conventional Cotton-Based Farming Systems – Results from a Field Trial in India,2013,Soybean grain yield,kg/ha,1807.0,1997.0,-9.514271407110666,4.0,4.0,SE,,,,87.0,161.0,"BIODYN (biodynamic organic) farming system, soybean var. JS-335","CONBtC (conventional with Bt cotton) farming system, soybean var. JS-335",high,table,CONBtC labeled 'ab' in Cycle 2.,"{'mod_crop_type': 'legume', 'mod_crop_species': 'soybean (Glycine max)', 'mod_region': 'Madhya Pradesh, central India', 'mod_climate_zone': 'subtropical (semi-arid)', 'mod_experiment_type': 'long-term field trial (farming systems comparison)', 'mod_irrigation': 'rainfed (Kharif season)', 'mod_soil_type': 'Vertisol', 'mod_study_duration_years': 4.0, 'mod_cycle': 'Cycle 2 (2009-2010)', 'mod_organic_certification': 'biodynamic (Demeter principles)'}"
